Customer ID,Purchase Amount (USD),Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Age,Location,Gender,Purchased
190,74,M,Black,Winter,2.8,Yes,2-Day Shipping,Yes,Yes,2,Bank Transfer,Quarterly,29,2,2,Pants
190,56,M,Green,Winter,3.4,Yes,Next Day Air,Yes,Yes,32,Bank Transfer,Monthly,29,2,2,Pants
190,47,M,Yellow,Fall,2.6,Yes,Next Day Air,Yes,Yes,29,Cash,Every 3 Months,29,2,2,Sneakers
190,67,L,Purple,Summer,4.1,Yes,Standard,Yes,Yes,27,Venmo,Every 3 Months,29,2,2,Dress
190,22,L,Purple,Winter,2.9,Yes,Store Pickup,Yes,Yes,33,Credit Card,Fortnightly,29,2,2,Dress
191,34,S,Blue,Spring,2.7,Yes,Standard,Yes,Yes,16,Venmo,Monthly,21,1,1,Jeans
191,64,M,Maroon,Spring,3.7,Yes,Standard,Yes,Yes,11,Bank Transfer,Quarterly,21,1,1,Sweater
191,42,M,Orange,Spring,4.3,Yes,2-Day Shipping,Yes,Yes,11,Cash,Fortnightly,21,1,1,Shirt
191,82,L,Green,Winter,2.6,Yes,2-Day Shipping,Yes,Yes,17,Debit Card,Bi-Weekly,21,1,1,Shirt
191,81,XL,Gold,Summer,4.3,Yes,Free Shipping,Yes,Yes,37,Cash,Weekly,21,1,1,Belt
191,24,L,Silver,Summer,4.1,Yes,Express,Yes,Yes,18,PayPal,Weekly,21,1,1,Belt
191,60,M,Cyan,Fall,4.2,Yes,Standard,Yes,Yes,13,Credit Card,Monthly,21,1,1,Sneakers
191,24,M,Silver,Spring,4.2,Yes,2-Day Shipping,Yes,Yes,7,PayPal,Weekly,21,1,1,Shirt
191,78,XL,Beige,Winter,3.1,Yes,Standard,Yes,Yes,37,Cash,Quarterly,21,1,1,Shirt
192,88,L,Teal,Winter,4.9,Yes,Express,Yes,Yes,8,Cash,Monthly,46,9,2,Jeans
192,63,XL,Green,Spring,4.4,Yes,Express,Yes,Yes,11,Cash,Bi-Weekly,46,9,2,Jeans
192,78,L,Black,Summer,4.4,Yes,Standard,Yes,Yes,8,Venmo,Bi-Weekly,46,9,2,Sneakers
192,37,XL,Yellow,Winter,3.4,Yes,Store Pickup,Yes,Yes,31,Cash,Every 3 Months,46,9,2,Dress
192,94,M,White,Fall,4.5,Yes,2-Day Shipping,Yes,Yes,26,Debit Card,Fortnightly,46,9,2,Belt
192,78,L,Green,Fall,4.5,Yes,Store Pickup,Yes,Yes,20,Credit Card,Bi-Weekly,46,9,2,Sweater
192,36,M,Silver,Winter,4.1,Yes,Standard,Yes,Yes,24,Bank Transfer,Fortnightly,46,9,2,Belt
192,24,L,Blue,Winter,3.2,Yes,Standard,Yes,Yes,45,Debit Card,Bi-Weekly,46,9,2,Shirt
193,84,M,Magenta,Spring,2.7,Yes,Store Pickup,Yes,Yes,33,Debit Card,Monthly,68,8,2,Sneakers
193,47,S,Yellow,Spring,3.7,Yes,Express,Yes,Yes,21,Bank Transfer,Monthly,68,8,2,Jeans
194,51,L,White,Fall,2.6,Yes,Store Pickup,Yes,Yes,2,Bank Transfer,Fortnightly,34,1,2,Pants
194,84,M,Pink,Summer,2.7,Yes,Free Shipping,Yes,Yes,28,Cash,Weekly,34,1,2,Shirt
194,24,M,Magenta,Summer,2.7,Yes,Express,Yes,Yes,18,Venmo,Quarterly,34,1,2,Shirt
194,97,S,Teal,Fall,4.8,Yes,Free Shipping,Yes,Yes,21,Debit Card,Fortnightly,34,1,2,Blouse
194,89,L,Indigo,Winter,4.8,Yes,Next Day Air,Yes,Yes,24,Credit Card,Monthly,34,1,2,Sweater
195,44,S,Maroon,Spring,2.6,Yes,Store Pickup,Yes,Yes,15,PayPal,Every 3 Months,52,8,2,Belt
195,35,L,Black,Winter,4.5,Yes,2-Day Shipping,Yes,Yes,38,PayPal,Every 3 Months,52,8,2,Pants
195,91,M,Cyan,Winter,3.2,Yes,Express,Yes,Yes,38,PayPal,Bi-Weekly,52,8,2,Dress
195,63,L,Cyan,Winter,3.8,Yes,Next Day Air,Yes,Yes,13,Venmo,Fortnightly,52,8,2,Dress
196,97,S,Gray,Spring,4.8,Yes,Express,Yes,Yes,39,Cash,Bi-Weekly,26,4,1,Belt
196,38,M,Violet,Summer,4.1,Yes,Store Pickup,Yes,Yes,8,Venmo,Every 3 Months,26,4,1,Belt
196,24,XL,Blue,Spring,2.8,Yes,Next Day Air,Yes,Yes,4,PayPal,Quarterly,26,4,1,Belt
196,32,M,Charcoal,Winter,3.9,Yes,Store Pickup,Yes,Yes,6,Cash,Every 3 Months,26,4,1,Blouse
196,90,L,Olive,Summer,4.9,Yes,Express,Yes,Yes,11,Venmo,Every 3 Months,26,4,1,Dress
196,36,M,Olive,Summer,3.4,Yes,Standard,Yes,Yes,49,Venmo,Monthly,26,4,1,Jeans
196,37,XL,Turquoise,Winter,4.1,Yes,Free Shipping,Yes,Yes,30,PayPal,Quarterly,26,4,1,Backpack
196,51,M,Cyan,Summer,2.9,Yes,Express,Yes,Yes,34,Bank Transfer,Monthly,26,4,1,Dress
196,71,S,Red,Fall,3.1,Yes,2-Day Shipping,Yes,Yes,28,PayPal,Monthly,26,4,1,Dress
196,50,S,Cyan,Spring,3.6,Yes,2-Day Shipping,Yes,Yes,36,Venmo,Quarterly,26,4,1,Sunglasses
196,74,S,Turquoise,Fall,3.5,Yes,Standard,Yes,Yes,18,Credit Card,Every 3 Months,26,4,1,Dress
196,75,L,Lavender,Summer,3.4,Yes,Free Shipping,Yes,Yes,4,PayPal,Monthly,26,4,1,Dress
198,99,XL,Cyan,Spring,2.9,Yes,2-Day Shipping,Yes,Yes,42,Debit Card,Quarterly,57,5,1,Shirt
198,23,XL,Violet,Spring,4.7,Yes,Store Pickup,Yes,Yes,11,Cash,Quarterly,57,5,1,Pants
198,53,XL,Beige,Winter,4.4,Yes,Free Shipping,Yes,Yes,31,Credit Card,Bi-Weekly,57,5,1,Sneakers
199,99,M,Cyan,Spring,2.6,Yes,Standard,Yes,Yes,12,Cash,Fortnightly,28,7,1,Shirt
199,48,XL,Indigo,Spring,4.4,Yes,Standard,Yes,Yes,20,Venmo,Quarterly,28,7,1,Jewelry
200,72,L,Olive,Fall,3.7,Yes,Next Day Air,Yes,Yes,37,Debit Card,Quarterly,56,4,2,Belt
201,64,L,Green,Spring,4.4,Yes,Standard,Yes,Yes,26,Debit Card,Fortnightly,43,1,2,Sunglasses
201,63,L,Green,Spring,2.5,Yes,2-Day Shipping,Yes,Yes,14,Credit Card,Weekly,43,1,2,Belt
201,51,M,Beige,Spring,2.6,Yes,Next Day Air,Yes,Yes,12,Venmo,Bi-Weekly,43,1,2,Belt
201,55,L,Black,Spring,5,Yes,Store Pickup,Yes,Yes,10,Credit Card,Annually,43,1,2,Belt
202,55,M,Brown,Spring,4.9,Yes,Express,Yes,Yes,19,Cash,Annually,33,3,2,Dress
202,26,S,Silver,Summer,3.7,Yes,Store Pickup,Yes,Yes,4,Cash,Weekly,33,3,2,Pants
202,67,L,Gray,Summer,3.1,Yes,Next Day Air,Yes,Yes,48,Bank Transfer,Quarterly,33,3,2,Shirt
203,31,S,Pink,Fall,3.2,Yes,Express,Yes,Yes,37,PayPal,Monthly,47,8,2,Belt
203,66,S,Maroon,Winter,4.4,Yes,Free Shipping,Yes,Yes,4,Cash,Monthly,47,8,2,Jeans
203,67,M,Cyan,Summer,4.3,Yes,Next Day Air,Yes,Yes,15,Credit Card,Weekly,47,8,2,Sunglasses
204,61,L,Gold,Winter,3,Yes,Standard,Yes,Yes,33,Credit Card,Weekly,63,1,1,Sneakers
205,75,M,Teal,Fall,3.5,Yes,2-Day Shipping,Yes,Yes,30,Bank Transfer,Quarterly,69,1,1,Pants
205,90,M,Beige,Spring,3.6,Yes,2-Day Shipping,Yes,Yes,23,Bank Transfer,Monthly,69,1,1,Shirt
205,40,M,Olive,Summer,3.8,Yes,2-Day Shipping,Yes,Yes,2,Bank Transfer,Weekly,69,1,1,Sweater
205,90,M,Gray,Fall,3.6,Yes,Express,Yes,Yes,50,Credit Card,Every 3 Months,69,1,1,Sweater
205,20,M,Black,Spring,4.6,Yes,Express,Yes,Yes,34,Cash,Bi-Weekly,69,1,1,Belt
205,40,M,Turquoise,Summer,2.5,Yes,Standard,Yes,Yes,33,Credit Card,Weekly,69,1,1,Blouse
205,33,S,Brown,Fall,3.5,Yes,Store Pickup,Yes,Yes,34,Debit Card,Monthly,69,1,1,Dress
205,98,S,Magenta,Spring,4,Yes,Free Shipping,Yes,Yes,39,PayPal,Every 3 Months,69,1,1,Belt
206,42,M,Silver,Spring,3.5,Yes,Next Day Air,Yes,Yes,47,Credit Card,Quarterly,47,7,2,Belt
206,62,S,Red,Summer,3.2,Yes,Standard,Yes,Yes,37,PayPal,Monthly,47,7,2,Belt
206,45,L,Indigo,Winter,3.5,Yes,Free Shipping,Yes,Yes,40,Venmo,Bi-Weekly,47,7,2,Dress
206,78,M,Green,Summer,3.4,Yes,Free Shipping,Yes,Yes,8,Credit Card,Bi-Weekly,47,7,2,Shirt
207,80,M,Gray,Fall,5,Yes,Express,Yes,Yes,12,Bank Transfer,Annually,39,7,1,Pants
207,96,S,Peach,Spring,4.5,Yes,Store Pickup,Yes,Yes,36,Bank Transfer,Monthly,39,7,1,Pants
207,47,M,Charcoal,Summer,2.8,Yes,Express,Yes,Yes,48,PayPal,Weekly,39,7,1,Pants
208,84,M,Orange,Winter,4.9,Yes,2-Day Shipping,Yes,Yes,47,PayPal,Fortnightly,68,8,2,Pants
209,31,M,Beige,Spring,3.1,Yes,Store Pickup,Yes,Yes,2,Bank Transfer,Monthly,44,9,1,Shirt
209,63,S,Yellow,Spring,4.8,Yes,Store Pickup,Yes,Yes,24,Cash,Weekly,44,9,1,Sunglasses
209,97,XL,White,Spring,2.7,Yes,Standard,Yes,Yes,40,Bank Transfer,Bi-Weekly,44,9,1,Shirt
210,99,M,Gray,Winter,4.6,Yes,Express,Yes,Yes,50,Debit Card,Weekly,60,8,1,Pants
210,90,M,Peach,Winter,4.4,Yes,Store Pickup,Yes,Yes,25,Cash,Weekly,60,8,1,Belt
210,68,L,Violet,Fall,3.2,Yes,Express,Yes,Yes,20,Debit Card,Monthly,60,8,1,Shirt
210,80,M,Magenta,Spring,3,Yes,2-Day Shipping,Yes,Yes,10,Venmo,Weekly,60,8,1,Jewelry
211,91,L,Maroon,Summer,4.9,Yes,Standard,Yes,Yes,32,Bank Transfer,Quarterly,67,2,2,Belt
211,30,M,Cyan,Spring,3.6,Yes,Express,Yes,Yes,31,Cash,Fortnightly,67,2,2,Pants
211,90,M,White,Spring,3.8,Yes,Next Day Air,Yes,Yes,48,Bank Transfer,Bi-Weekly,67,2,2,Shirt
211,28,L,Brown,Spring,2.9,Yes,Standard,Yes,Yes,23,Debit Card,Monthly,67,2,2,Shirt
213,46,M,Red,Winter,3.9,Yes,Express,Yes,Yes,1,Bank Transfer,Bi-Weekly,39,7,1,Shirt
213,60,M,Orange,Fall,3.6,Yes,Standard,Yes,Yes,4,Debit Card,Fortnightly,39,7,1,Dress
213,59,M,White,Spring,3.5,Yes,Store Pickup,Yes,Yes,3,Bank Transfer,Bi-Weekly,39,7,1,Shirt
214,68,M,Green,Fall,4,Yes,Store Pickup,Yes,Yes,3,Cash,Bi-Weekly,51,4,1,Dress
214,79,M,Black,Summer,4.8,Yes,2-Day Shipping,Yes,Yes,44,Cash,Annually,51,4,1,Backpack
214,94,M,Gold,Winter,3.9,Yes,Store Pickup,Yes,Yes,5,Debit Card,Bi-Weekly,51,4,1,Backpack
214,83,S,Lavender,Summer,4.5,Yes,Next Day Air,Yes,Yes,50,Venmo,Quarterly,51,4,1,Pants
215,62,XL,Turquoise,Spring,4.8,Yes,Standard,Yes,Yes,2,Credit Card,Annually,67,7,2,Blouse
215,85,M,Pink,Spring,2.6,Yes,Store Pickup,Yes,Yes,29,PayPal,Annually,67,7,2,Pants
215,30,M,Silver,Summer,3.1,Yes,Express,Yes,Yes,11,Venmo,Annually,67,7,2,Pants
215,24,XL,Gray,Spring,4.7,Yes,2-Day Shipping,Yes,Yes,37,Credit Card,Fortnightly,67,7,2,Jeans
216,25,L,Indigo,Spring,2.9,Yes,Next Day Air,Yes,Yes,32,Debit Card,Fortnightly,25,9,1,Backpack
216,37,L,Teal,Summer,3.8,Yes,Express,Yes,Yes,27,Credit Card,Annually,25,9,1,Belt
216,69,XL,Green,Summer,3.8,Yes,2-Day Shipping,Yes,Yes,31,Venmo,Bi-Weekly,25,9,1,Belt
216,97,M,Violet,Summer,3,Yes,Standard,Yes,Yes,36,Debit Card,Fortnightly,25,9,1,Shirt
216,24,M,Cyan,Summer,4.1,Yes,Standard,Yes,Yes,34,Cash,Weekly,25,9,1,Blouse
216,30,XL,Blue,Summer,3.4,Yes,Express,Yes,Yes,15,Bank Transfer,Every 3 Months,25,9,1,Belt
216,53,L,Orange,Fall,2.5,Yes,Express,Yes,Yes,14,Credit Card,Annually,25,9,1,Pants
216,70,XL,Charcoal,Spring,4.9,Yes,Next Day Air,Yes,Yes,46,Cash,Weekly,25,9,1,Dress
217,76,S,Beige,Winter,2.8,Yes,Standard,Yes,Yes,33,Venmo,Bi-Weekly,31,3,2,Shirt
217,95,M,Black,Fall,4.5,Yes,Express,Yes,Yes,41,Debit Card,Annually,31,3,2,Pants
217,51,S,Lavender,Winter,4.9,Yes,2-Day Shipping,Yes,Yes,39,PayPal,Weekly,31,3,2,Belt
217,41,M,Lavender,Winter,4.9,Yes,Store Pickup,Yes,Yes,7,Cash,Annually,31,3,2,Pants
217,71,S,Turquoise,Winter,3.5,Yes,Free Shipping,Yes,Yes,29,Bank Transfer,Every 3 Months,31,3,2,Sunglasses
217,66,M,Purple,Summer,3.5,Yes,Free Shipping,Yes,Yes,18,Venmo,Quarterly,31,3,2,Sweater
217,84,M,Olive,Winter,4.9,Yes,Free Shipping,Yes,Yes,15,Credit Card,Annually,31,3,2,Shirt
218,95,L,Turquoise,Winter,3,Yes,Express,Yes,Yes,39,PayPal,Bi-Weekly,55,7,2,Pants
218,90,L,Teal,Summer,2.8,Yes,Next Day Air,Yes,Yes,11,Cash,Monthly,55,7,2,Jewelry
218,36,S,Lavender,Summer,3.7,Yes,Standard,Yes,Yes,4,Cash,Fortnightly,55,7,2,Pants
218,22,M,Purple,Spring,3.6,Yes,2-Day Shipping,Yes,Yes,33,Venmo,Bi-Weekly,55,7,2,Blouse
218,89,L,Blue,Winter,3.3,Yes,Next Day Air,Yes,Yes,37,Debit Card,Quarterly,55,7,2,Belt
219,50,M,Teal,Spring,3.4,Yes,Free Shipping,Yes,Yes,32,Cash,Quarterly,37,9,1,Belt
220,36,M,Lavender,Fall,4,Yes,Free Shipping,Yes,Yes,44,Credit Card,Quarterly,43,3,2,Belt
220,52,S,Silver,Spring,4.6,Yes,Free Shipping,Yes,Yes,41,Bank Transfer,Quarterly,43,3,2,Pants
220,29,M,Olive,Fall,4.2,Yes,Next Day Air,Yes,Yes,44,Bank Transfer,Weekly,43,3,2,Shirt
220,89,M,Brown,Fall,2.8,Yes,Express,Yes,Yes,32,Venmo,Annually,43,3,2,Blouse
220,47,M,Yellow,Fall,3.7,Yes,2-Day Shipping,Yes,Yes,13,Bank Transfer,Monthly,43,3,2,Pants
220,25,XL,Brown,Spring,3.4,Yes,Standard,Yes,Yes,48,Debit Card,Quarterly,43,3,2,Jewelry
220,74,XL,Cyan,Fall,3,Yes,Express,Yes,Yes,3,Bank Transfer,Weekly,43,3,2,Pants
220,46,M,Magenta,Fall,4.8,Yes,Standard,Yes,Yes,39,Venmo,Monthly,43,3,2,Belt
221,22,S,Magenta,Fall,4,Yes,Next Day Air,Yes,Yes,7,Cash,Fortnightly,37,7,1,Jeans
221,25,M,Orange,Summer,4.9,Yes,Next Day Air,Yes,Yes,11,Cash,Fortnightly,37,7,1,Shirt
221,80,M,Maroon,Spring,4.9,Yes,Next Day Air,Yes,Yes,47,Credit Card,Weekly,37,7,1,Belt
221,76,M,Green,Spring,3.3,Yes,2-Day Shipping,Yes,Yes,28,Debit Card,Fortnightly,37,7,1,Jeans
222,30,L,Teal,Summer,4.4,Yes,Next Day Air,Yes,Yes,17,Bank Transfer,Every 3 Months,28,7,2,Jeans
222,79,L,Black,Fall,3.5,Yes,2-Day Shipping,Yes,Yes,11,PayPal,Bi-Weekly,28,7,2,Sweater
223,22,M,Magenta,Winter,4.2,Yes,Standard,Yes,Yes,12,Venmo,Annually,35,2,1,Sneakers
223,36,S,Olive,Fall,4.2,Yes,Standard,Yes,Yes,7,Credit Card,Fortnightly,35,2,1,Shirt
223,77,L,Yellow,Fall,2.7,Yes,Standard,Yes,Yes,19,Venmo,Fortnightly,35,2,1,Shirt
223,33,S,Purple,Fall,2.8,Yes,Store Pickup,Yes,Yes,24,Cash,Quarterly,35,2,1,Sunglasses
223,64,M,Beige,Winter,3.8,Yes,Next Day Air,Yes,Yes,19,Venmo,Monthly,35,2,1,Sneakers
224,53,M,Indigo,Fall,2.6,Yes,Free Shipping,Yes,Yes,39,PayPal,Annually,28,1,1,Shirt
224,36,XL,Pink,Fall,3,Yes,2-Day Shipping,Yes,Yes,1,Credit Card,Fortnightly,28,1,1,Shirt
224,70,M,Blue,Spring,3.3,No,2-Day Shipping,Yes,Yes,10,Debit Card,Bi-Weekly,28,1,1,Blouse
224,96,L,Cyan,Winter,4.9,No,Express,Yes,Yes,48,PayPal,Quarterly,28,1,1,Shirt
225,27,M,Orange,Spring,3.3,No,Next Day Air,Yes,Yes,24,Debit Card,Annually,55,5,2,Pants
225,64,L,Black,Winter,2.9,No,2-Day Shipping,Yes,Yes,42,Venmo,Fortnightly,55,5,2,Sweater
225,23,S,Maroon,Spring,4.4,No,2-Day Shipping,Yes,Yes,20,Credit Card,Weekly,55,5,2,Pants
225,33,L,Violet,Summer,3.1,No,Next Day Air,Yes,Yes,49,Bank Transfer,Every 3 Months,55,5,2,Pants
225,34,M,Beige,Winter,2.5,No,Standard,Yes,Yes,25,Debit Card,Monthly,55,5,2,Pants
225,35,S,Gray,Summer,2.6,No,Next Day Air,Yes,Yes,21,Debit Card,Every 3 Months,55,5,2,Sweater
226,62,M,Gray,Summer,4.4,No,Free Shipping,Yes,Yes,12,Venmo,Every 3 Months,65,4,2,Belt
226,75,M,Brown,Fall,2.6,No,Next Day Air,Yes,Yes,21,Debit Card,Every 3 Months,65,4,2,Belt
226,29,S,Indigo,Summer,3.3,No,Free Shipping,Yes,Yes,35,Cash,Monthly,65,4,2,Pants
226,28,M,Violet,Spring,3.5,No,Express,Yes,Yes,42,Credit Card,Every 3 Months,65,4,2,Dress
226,20,XL,Blue,Spring,4.1,No,Store Pickup,Yes,Yes,3,PayPal,Every 3 Months,65,4,2,Sweater
226,96,M,Red,Winter,4,No,Store Pickup,Yes,Yes,11,PayPal,Bi-Weekly,65,4,2,Belt
226,43,S,Peach,Summer,2.7,No,2-Day Shipping,Yes,Yes,22,PayPal,Quarterly,65,4,2,Dress
226,94,M,Olive,Fall,2.5,No,Standard,Yes,Yes,47,Credit Card,Weekly,65,4,2,Shirt
226,81,XL,White,Fall,4.3,No,Next Day Air,Yes,Yes,33,Venmo,Every 3 Months,65,4,2,Shirt
226,75,M,Magenta,Summer,3.3,No,Free Shipping,Yes,Yes,50,Debit Card,Weekly,65,4,2,Jewelry
227,81,M,Beige,Summer,2.6,No,Express,Yes,Yes,46,Credit Card,Monthly,32,9,1,Dress
227,92,L,Gold,Fall,3.5,No,Express,Yes,Yes,34,Debit Card,Fortnightly,32,9,1,Shirt
227,96,XL,Purple,Spring,4,No,Store Pickup,Yes,Yes,33,Credit Card,Monthly,32,9,1,Pants
227,71,S,White,Fall,2.6,No,Standard,Yes,Yes,45,Bank Transfer,Fortnightly,32,9,1,Jewelry
227,50,L,Indigo,Summer,4.9,No,Next Day Air,Yes,Yes,32,Debit Card,Bi-Weekly,32,9,1,Sunglasses
227,72,L,Charcoal,Spring,2.9,No,Standard,Yes,Yes,47,Venmo,Bi-Weekly,32,9,1,Belt
227,28,M,Pink,Winter,3.7,No,Standard,Yes,Yes,5,PayPal,Quarterly,32,9,1,Pants
227,59,M,Silver,Fall,4.4,No,Express,Yes,Yes,49,Credit Card,Fortnightly,32,9,1,Sweater
227,33,S,Blue,Summer,4.4,No,Free Shipping,Yes,Yes,48,Bank Transfer,Monthly,32,9,1,Belt
228,59,L,Blue,Fall,3.8,No,Express,Yes,Yes,22,Cash,Every 3 Months,38,4,2,Pants
228,30,XL,Brown,Spring,4.5,No,Standard,Yes,Yes,45,Credit Card,Annually,38,4,2,Belt
228,85,XL,Cyan,Winter,2.6,No,Next Day Air,Yes,Yes,30,Venmo,Quarterly,38,4,2,Dress
228,97,L,Teal,Summer,3.3,No,Store Pickup,Yes,Yes,43,Cash,Weekly,38,4,2,Backpack
229,36,S,Purple,Fall,4.1,No,Next Day Air,Yes,Yes,48,Cash,Quarterly,67,8,2,Sweater
229,85,M,Turquoise,Winter,3,No,Store Pickup,Yes,Yes,23,Venmo,Fortnightly,67,8,2,Jewelry
229,62,M,Olive,Winter,3,No,Free Shipping,Yes,Yes,27,PayPal,Bi-Weekly,67,8,2,Sunglasses
230,71,S,White,Winter,3.4,No,Next Day Air,Yes,Yes,7,Bank Transfer,Monthly,62,7,2,Jeans
230,21,M,Turquoise,Winter,2.7,No,Free Shipping,Yes,Yes,2,PayPal,Weekly,62,7,2,Pants
231,61,M,Silver,Spring,3.8,No,Next Day Air,Yes,Yes,33,PayPal,Bi-Weekly,54,9,1,Backpack
231,58,M,Violet,Spring,4.2,No,Store Pickup,Yes,Yes,27,Cash,Fortnightly,54,9,1,Pants
231,80,L,Lavender,Spring,4.7,No,Store Pickup,Yes,Yes,6,Credit Card,Fortnightly,54,9,1,Sweater
231,50,L,Magenta,Spring,4.1,No,2-Day Shipping,Yes,Yes,20,Venmo,Quarterly,54,9,1,Jewelry
231,48,S,Indigo,Winter,4.2,No,2-Day Shipping,Yes,Yes,46,Venmo,Every 3 Months,54,9,1,Sneakers
231,40,M,Black,Winter,4.8,No,Next Day Air,Yes,Yes,25,Cash,Quarterly,54,9,1,Jewelry
231,34,S,Peach,Summer,3,No,Free Shipping,Yes,Yes,30,Bank Transfer,Quarterly,54,9,1,Belt
231,46,S,Beige,Fall,2.6,No,Standard,Yes,Yes,48,Credit Card,Annually,54,9,1,Belt
231,27,M,Black,Summer,3.2,No,Store Pickup,Yes,Yes,47,Bank Transfer,Weekly,54,9,1,Sunglasses
232,98,S,Turquoise,Spring,3.6,No,Next Day Air,Yes,Yes,27,Credit Card,Weekly,65,7,2,Pants
233,73,M,Peach,Fall,2.6,No,Next Day Air,Yes,Yes,45,Bank Transfer,Fortnightly,70,6,2,Sweater
233,28,L,Gold,Spring,4.4,No,Express,Yes,Yes,2,Credit Card,Weekly,70,6,2,Pants
233,76,XL,Silver,Fall,3,No,Free Shipping,Yes,Yes,39,Cash,Fortnightly,70,6,2,Blouse
233,83,M,Peach,Fall,2.9,No,Express,Yes,Yes,24,Cash,Fortnightly,70,6,2,Sweater
233,23,S,Charcoal,Spring,4.3,No,Free Shipping,Yes,Yes,8,Debit Card,Bi-Weekly,70,6,2,Pants
233,28,M,Beige,Fall,3.1,No,Express,Yes,Yes,8,Bank Transfer,Quarterly,70,6,2,Dress
233,83,S,Olive,Spring,3,No,Next Day Air,Yes,Yes,6,Venmo,Every 3 Months,70,6,2,Sweater
233,96,L,Violet,Winter,3.6,No,Store Pickup,Yes,Yes,12,Venmo,Fortnightly,70,6,2,Shirt
233,62,M,Peach,Fall,2.8,No,Store Pickup,Yes,Yes,26,Bank Transfer,Weekly,70,6,2,Sneakers
233,25,M,Teal,Fall,2.8,No,Standard,Yes,Yes,50,Cash,Fortnightly,70,6,2,Shirt
234,97,L,Violet,Winter,4.9,No,Next Day Air,Yes,Yes,2,Venmo,Weekly,42,1,1,Pants
234,61,L,Cyan,Fall,3,No,Standard,Yes,Yes,31,Cash,Bi-Weekly,42,1,1,Pants
234,66,S,Olive,Summer,4.1,No,Next Day Air,Yes,Yes,4,Credit Card,Bi-Weekly,42,1,1,Shirt
234,67,XL,Pink,Spring,4.6,No,Free Shipping,Yes,Yes,32,PayPal,Quarterly,42,1,1,Pants
234,80,M,Purple,Summer,4.8,No,Next Day Air,Yes,Yes,11,PayPal,Bi-Weekly,42,1,1,Sunglasses
235,25,L,Violet,Fall,2.6,No,Next Day Air,Yes,Yes,47,Bank Transfer,Every 3 Months,59,4,2,Shirt
235,58,S,Peach,Fall,4,No,2-Day Shipping,Yes,Yes,37,Cash,Weekly,59,4,2,Dress
235,96,M,Charcoal,Winter,4.2,No,Express,Yes,Yes,39,PayPal,Fortnightly,59,4,2,Backpack
235,77,L,Lavender,Spring,4.5,No,Store Pickup,Yes,Yes,24,Credit Card,Monthly,59,4,2,Sunglasses
236,65,M,Purple,Summer,4.9,No,Standard,Yes,Yes,11,PayPal,Every 3 Months,65,8,2,Belt
236,36,M,Indigo,Spring,3.1,No,Standard,Yes,Yes,36,Credit Card,Weekly,65,8,2,Jewelry
236,84,M,Magenta,Winter,4,No,Next Day Air,Yes,Yes,40,Debit Card,Monthly,65,8,2,Sneakers
236,58,XL,Peach,Fall,3.2,No,Express,Yes,Yes,25,Cash,Quarterly,65,8,2,Sweater
236,62,S,Charcoal,Spring,4.3,No,2-Day Shipping,Yes,Yes,12,Credit Card,Annually,65,8,2,Pants
236,67,S,Purple,Fall,2.5,No,Store Pickup,Yes,Yes,38,Cash,Monthly,65,8,2,Dress
236,20,M,Orange,Spring,4.9,No,Express,Yes,Yes,40,Cash,Quarterly,65,8,2,Sweater
237,90,M,Lavender,Summer,2.7,No,2-Day Shipping,Yes,Yes,10,Bank Transfer,Weekly,66,7,1,Belt
237,58,L,Beige,Winter,3.4,No,Standard,Yes,Yes,47,Venmo,Fortnightly,66,7,1,Pants
237,53,XL,Maroon,Spring,4.8,No,Store Pickup,Yes,Yes,22,Debit Card,Monthly,66,7,1,Shirt
238,30,L,Charcoal,Winter,4.7,No,Next Day Air,Yes,Yes,35,Debit Card,Monthly,55,4,2,Blouse
238,65,XL,White,Winter,4.7,No,Express,Yes,Yes,46,Venmo,Fortnightly,55,4,2,Pants
239,41,M,Lavender,Summer,3.9,No,Standard,Yes,Yes,30,PayPal,Bi-Weekly,50,6,1,Jewelry
239,73,M,Black,Spring,3.7,No,Express,Yes,Yes,20,Bank Transfer,Monthly,50,6,1,Shirt
239,98,S,Teal,Spring,4.3,No,Store Pickup,Yes,Yes,25,Cash,Fortnightly,50,6,1,Pants
239,36,XL,Magenta,Winter,4.1,No,2-Day Shipping,Yes,Yes,29,Cash,Weekly,50,6,1,Shirt
239,81,M,Brown,Summer,4.6,No,Express,Yes,Yes,2,Venmo,Every 3 Months,50,6,1,Sweater
239,90,L,Peach,Winter,3.6,No,2-Day Shipping,Yes,Yes,32,Bank Transfer,Quarterly,50,6,1,Shirt
239,83,S,Cyan,Summer,4.8,No,Free Shipping,Yes,Yes,37,Cash,Monthly,50,6,1,Pants
241,91,XL,Pink,Winter,2.8,No,2-Day Shipping,Yes,Yes,16,Bank Transfer,Every 3 Months,57,1,2,Shirt
242,36,M,Purple,Summer,4.7,No,Express,Yes,Yes,32,Venmo,Fortnightly,64,5,1,Pants
242,53,L,Purple,Spring,3.9,No,Standard,Yes,Yes,42,Debit Card,Bi-Weekly,64,5,1,Belt
242,39,M,White,Winter,2.6,No,Store Pickup,Yes,Yes,6,Credit Card,Every 3 Months,64,5,1,Jeans
242,33,S,Silver,Winter,4.7,No,Next Day Air,Yes,Yes,23,PayPal,Fortnightly,64,5,1,Blouse
